Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Si Te Vuelvo a Ver,"DCS,José de Rico",Si Te Vuelvo a Ver,213373,False,0,7,1,4,0.161,0.77,0.796,0,0.131,-4.411,0.0422,0.79,124.974,Janngeuoo
Camuflaje,Alexis y Fido,Perreología,218000,False,62,3,0,4,0.423,0.743,0.821,0,0.325,-6.047,0.06,0.828,82.061,Janngeuoo
Hace Mucho Tiempo,Arcangel,Reggaeton Hits 2014,172133,False,0,8,0,4,0.605,0.676,0.781,1.79e-05,0.111,-5.573,0.0639,0.788,89.994,Janngeuoo
Ready to Go,Ale Mendez,Caribe Mix Summer,234353,False,0,1,1,4,0.00655,0.844,0.773,0.00236,0.0303,-6.278,0.0625,0.968,130.007,Janngeuoo
Suavemente,Elvis Crespo,Suavemente...Los Exitos,266306,False,65,8,1,4,0.238,0.809,0.883,0.00234,0.0625,-2.965,0.0689,0.918,124.096,Janngeuoo
Danza Kuduro,"Don Omar,Lucenzo",Danza Kuduro,199213,False,0,0,1,4,0.0817,0.701,0.914,0,0.0448,-4.938,0.0851,0.886,130.078,Janngeuoo
"Sexo, Sudor y Calor (feat. Ñejo & Dalmata)",J Alvarez,Otro Nivel De Musica,250226,False,0,0,1,4,0.185,0.743,0.893,0,0.0941,-4.713,0.0533,0.96,167.922,Janngeuoo
La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),J Alvarez,La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),274026,False,45,8,0,4,0.0627,0.738,0.726,0,0.288,-5.318,0.0735,0.836,171.962,Janngeuoo
Junto Al Amanecer,J Alvarez,El Movimiento: The Mixtape,250546,False,59,6,0,4,0.245,0.614,0.702,4.63e-06,0.269,-6.081,0.0378,0.773,169.966,Janngeuoo
Mi Reina,Henry Mendez,Dale Mambo,191245,False,0,2,1,4,0.0501,0.811,0.93,0,0.282,-4.677,0.0473,0.961,127.932,Janngeuoo
Él No Te Da,Dasoul,Él No Te Da,248280,False,0,9,0,4,0.0134,0.794,0.803,0,0.0364,-4.409,0.0377,0.476,105.039,Janngeuoo
Es Un Secreto,Plan B,"Reggaeton 2013 (Dembow, Kuduro, Cubaton, Reggaeton)",190866,False,0,6,0,4,0.101,0.844,0.743,2.08e-06,0.0582,-5.705,0.041,0.511,95.012,Janngeuoo
