Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Bloom - Bonus Track,The Paper Kites,Woodland - EP,210080,False,73,,,,,,,,,,,,,BonfireSongs
You're Somebody Else,flora cash,You're Somebody Else,218883,False,79,,,,,,,,,,,,,BonfireSongs
Home,Hollow Coves,Wanderlust,202440,False,58,,,,,,,,,,,,,BonfireSongs
"Welcome Home, Son",Radical Face,Ghost,287634,False,71,,,,,,,,,,,,,BonfireSongs
Seaside,Haux,All We've Known,206160,False,46,,,,,,,,,,,,,BonfireSongs
Girl - Acoustic,SYML,Girl (Acoustic),211881,False,3,,,,,,,,,,,,,BonfireSongs
Two Weeks,The East Pointers,What We Leave Behind,221565,False,43,,,,,,,,,,,,,BonfireSongs
Hold On,Sons Of The East,Hold On,230616,False,43,,,,,,,,,,,,,BonfireSongs
Facing the Sun,Fritz Kalkbrenner,Here Today Gone Tomorrow,313084,False,55,,,,,,,,,,,,,BonfireSongs
Love is All,The Tallest Man On Earth,The Wild Hunt,255853,False,61,,,,,,,,,,,,,BonfireSongs
Young Blood,Graeme James,Play One We All Know,220320,False,54,,,,,,,,,,,,,BonfireSongs
Real Peach,Henry Jamison,The Wilds,233289,False,60,,,,,,,,,,,,,BonfireSongs
As We Ran,The National Parks,As We Ran,200321,False,56,,,,,,,,,,,,,BonfireSongs
Stay Alive,José González,Stay Alive (From The Secret Life Of Walter Mitty),266906,False,68,,,,,,,,,,,,,BonfireSongs
Heartbeats,José González,Veneer,160240,False,65,,,,,,,,,,,,,BonfireSongs
Coming Home,"Frank & Friedrich,Duncan Woods",Coming Home,225200,False,36,,,,,,,,,,,,,BonfireSongs
Hope For Something,Panama,Hope For Something (Alternate Versions),203585,False,0,,,,,,,,,,,,,BonfireSongs
Wildfire,Seafret,Tell Me It's Real (Expanded Edition),224800,False,59,,,,,,,,,,,,,BonfireSongs
Follow The Sun,Xavier Rudd,Spirit Bird,256266,False,71,,,,,,,,,,,,,BonfireSongs
Part of Me,Joel Leggett,Changing Currents,284250,False,40,,,,,,,,,,,,,BonfireSongs
The Corner,Dermot Kennedy,Without Fear,201326,False,50,,,,,,,,,,,,,BonfireSongs
Lost,Dermot Kennedy,Without Fear,224305,False,54,,,,,,,,,,,,,BonfireSongs
Rome,Dermot Kennedy,Without Fear,202346,False,65,,,,,,,,,,,,,BonfireSongs
Vagabond,Caamp,Caamp,129463,False,66,,,,,,,,,,,,,BonfireSongs
Mountain To Move,Nick Mulvey,Wake Up Now,236280,False,55,,,,,,,,,,,,,BonfireSongs
All the Debts I Owe,Caamp,Caamp,193048,False,65,,,,,,,,,,,,,BonfireSongs
Yours to Keep,Jordan Mackampa,Physics EP,202426,False,60,,,,,,,,,,,,,BonfireSongs
Angela - Single Version,The Lumineers,Angela,178840,False,53,,,,,,,,,,,,,BonfireSongs
What Could Have Been,Jordan Mackampa,Physics EP,230040,False,51,,,,,,,,,,,,,BonfireSongs
Palace,Matthew And The Atlas,Palace,188424,False,50,,,,,,,,,,,,,BonfireSongs
Iffy,Caamp,Caamp,236348,False,55,,,,,,,,,,,,,BonfireSongs
Love Me Now,Ziggy Alberts,Laps Around The Sun,243800,False,58,,,,,,,,,,,,,BonfireSongs
together,Ziggy Alberts,together,243533,False,61,,,,,,,,,,,,,BonfireSongs
Tale of Rise and Fall,"Y.V.E. 48,Parula",Tale of Rise and Fall,152181,False,34,,,,,,,,,,,,,BonfireSongs
Halcyon Birds - Radio Edit,Broken Back,Halcyon Birds (Radio Edit),198640,False,41,,,,,,,,,,,,,BonfireSongs
Stronger,Ziggy Alberts,Stronger,191700,False,43,,,,,,,,,,,,,BonfireSongs
Home,Dotan,7 Layers,268466,False,52,,,,,,,,,,,,,BonfireSongs
Contrails,All The Luck In The World,A Blind Arcade,282168,False,50,,,,,,,,,,,,,BonfireSongs
Palms,"Allman Brown,Liz Lawrence",Palms,281332,False,32,,,,,,,,,,,,,BonfireSongs
Caravan,Passenger,Wide Eyes Blind Love,178933,False,0,,,,,,,,,,,,,BonfireSongs
Barcelona,George Ezra,Wanted on Voyage,188960,False,34,,,,,,,,,,,,,BonfireSongs
Budapest,George Ezra,Wanted on Voyage,200720,False,41,,,,,,,,,,,,,BonfireSongs
