Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Switch,Cass McCombs,Mangy Love,254233,False,50,7.0,0.0,4.0,0.36200000000000004,0.682,0.5379999999999999,0.000123,0.324,-9.296,0.0283,0.713,98.00299999999999,Dinner Tracks
Tearing Me Up - Radio Edit,Bob Moses,Tearing Me Up (Radio Edit),223539,False,0,7.0,1.0,4.0,0.121,0.6759999999999999,0.488,0.0,0.111,-7.455,0.0531,0.158,115.01899999999999,Dinner Tracks
Swingin Party,Kindness,Music From The Motion Picture Paper Towns,238346,False,33,9.0,1.0,4.0,0.0426,0.81,0.685,0.348,0.0928,-8.671,0.0412,0.48200000000000004,109.949,Dinner Tracks
Can't Seem To Make You Mine,The Seeds,The Seeds,185480,False,48,7.0,1.0,4.0,0.14800000000000002,0.6990000000000001,0.384,0.0,0.121,-13.690999999999999,0.044000000000000004,0.584,109.573,Dinner Tracks
Our Love,Samm Henshaw,Our Love,185622,False,0,11.0,0.0,4.0,0.0192,0.8320000000000001,0.7879999999999999,0.0,0.0571,-4.024,0.0993,0.961,115.98,Dinner Tracks
Le lac,Julien Doré,Le lac,237173,False,0,8.0,1.0,4.0,0.136,0.737,0.6409999999999999,0.0025800000000000003,0.132,-8.566,0.0345,0.8,117.029,Dinner Tracks
I'll Be That Friend - Radio Edit,Jodie Abacus,For Real Life And Not Pretend,210909,False,30,9.0,0.0,4.0,0.222,0.715,0.7020000000000001,2.33e-06,0.81,-4.856,0.0277,0.851,98.993,Dinner Tracks
Feels So Right,MAALA,Feels So Right,223633,False,14,1.0,0.0,3.0,0.314,0.54,0.4270000000000001,1.31e-05,0.156,-6.78,0.0506,0.376,183.93599999999998,Dinner Tracks
Just,"Couzare,Cozy",Just (feat. Cozy),228004,False,37,9.0,1.0,4.0,0.0788,0.907,0.58,0.0025,0.133,-7.777,0.0653,0.59,120.001,Dinner Tracks
Mellow Mellow (Right On),Lowrell,Sampled! (Jazz Club),482013,False,0,7.0,0.0,4.0,0.0625,0.614,0.525,0.0007740000000000001,0.0766,-8.615,0.0411,0.826,87.462,Dinner Tracks
Dang! (feat. Anderson .Paak),"Mac Miller,Anderson .Paak",Dang! (feat. Anderson .Paak),305350,True,0,5.0,0.0,4.0,0.00826,0.836,0.67,0.00035499999999999996,0.0837,-6.907,0.23,0.556,107.01799999999999,Dinner Tracks
Anything You Want (Not That),Belleruche,The Express,202480,False,0,2.0,0.0,4.0,0.0541,0.9540000000000001,0.777,0.7859999999999999,0.111,-7.935,0.0422,0.9520000000000001,122.32,Dinner Tracks
Canvas,Ajmw,Canvas,211956,False,29,5.0,0.0,4.0,0.371,0.696,0.28600000000000003,0.6809999999999999,0.207,-10.793,0.102,0.5589999999999999,92.039,Dinner Tracks
Second Heartbeat,Shy Girls,Timeshare,203813,False,0,7.0,1.0,4.0,0.64,0.731,0.335,0.271,0.14,-9.672,0.0438,0.439,94.991,Dinner Tracks
Tell Your Friends,The Weeknd,Beauty Behind The Madness,334333,True,0,1.0,0.0,4.0,0.24600000000000002,0.584,0.455,0.0,0.18100000000000002,-11.065999999999999,0.0488,0.308,74.634,Dinner Tracks
Love That Girl,Raphael Saadiq,The Way I See It,184413,False,52,1.0,1.0,4.0,0.0136,0.71,0.674,1.73e-05,0.0366,-5.393,0.0352,0.7,124.03299999999999,Dinner Tracks
Mirror Maru,Cashmere Cat,Mirror Maru EP,242133,False,0,1.0,1.0,4.0,0.35200000000000004,0.7809999999999999,0.718,0.552,0.0981,-6.559,0.0394,0.154,129.95600000000002,Dinner Tracks
I Won't Take You for Someonelse,Fantastic Mister Zguy,Shrimp Fishery,130250,False,0,0.0,1.0,4.0,0.13699999999999998,0.6990000000000001,0.767,0.000729,0.209,-6.502999999999999,0.0335,0.76,132.25799999999998,Dinner Tracks
Leadlight,Julia Jacklin,Leadlight,222561,False,0,0.0,1.0,3.0,0.159,0.659,0.426,0.0,0.166,-8.365,0.0326,0.40700000000000003,110.912,Dinner Tracks
With Every Heartbeat (Joakim remix),Robyn,With Every Heartbeat (Joakim remix),406205,False,9,4.0,0.0,4.0,0.0343,0.7809999999999999,0.738,0.605,0.0476,-7.3889999999999985,0.0433,0.9670000000000001,121.016,Dinner Tracks
Church On Sunday,SAYGRACE,FMA,222906,False,43,5.0,1.0,4.0,0.15,0.68,0.604,0.0,0.0804,-5.76,0.23399999999999999,0.9359999999999999,168.03599999999997,Dinner Tracks
