"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:3e9aBsv1rxoeqCRbexDoPq","Pausa","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:6EFuS7JUaHvdKqwKhxPH2i","Factor X Directos. Gala 4","1","3","158817","spotify:user:palomahk","2018-09-15T22:19:43Z"
"spotify:track:0rvCNqBzAFV2PfTI9TVQ9r","Pompeii","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:7uUzvgivtzjhOox7J4GpEg","Pompeii","1","1","135959","spotify:user:palomahk","2018-09-15T22:19:49Z"
"spotify:track:6RF1w5WlWtLytDDl26fpa1","El Sitio de Mi Recreo","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:2aJWoHJoC5wzAkKI6fYcnf","Factor X Directos. Gala 5","1","4","163425","spotify:user:palomahk","2018-09-15T22:19:56Z"
"spotify:track:23mLKL6hhER8DHc6PBIRE2","El Pozo","spotify:artist:2hazSY4Ef3aB9ATXW7F5w3","IZAL","spotify:album:7hf4Do8ywyKVJiwQqIexc2","Autoterapia","1","2","235317","spotify:user:palomahk","2018-09-15T22:20:02Z"
"spotify:track:2Q6qD1YTFn7NHuy2WmMGPG","Carreteras Infinitas","spotify:artist:2pMVWkucVS130nJx59uAEa","Sidonie","spotify:album:2JQ398pv4WeQPslHlFzrtP","El Peor Grupo del Mundo","1","4","266623","spotify:user:palomahk","2018-09-15T22:20:06Z"
"spotify:track:40U2kuipBVRrReD32J2lmO","Je l'aime à mourir - Remastered","spotify:artist:5uo5NwSONVNfvSHHMQrHAv","Francis Cabrel","spotify:album:59RjTKHBUudPnSU779PQ5x","Les chemins de traverse (Remastered)","1","2","163466","spotify:user:palomahk","2018-09-15T22:20:09Z"
"spotify:track:7g4rHuZ1CqfUqFjZMoVXoQ","La quiero a morir (con Alejandro Sanz)","spotify:artist:5B6H1Dq77AV1LZWrbNsuH5, spotify:artist:5sUrlPAHlS9NEirDB8SEbF","Jarabe De Palo, Alejandro Sanz","spotify:album:64zdgPO1vBkOOzVvDVWmLT","La Quiero A Morir (con Alejandro Sanz)","1","1","199533","spotify:user:palomahk","2018-09-15T22:20:13Z"
"spotify:track:0gSvEcIBXqiYqomjp6hKHj","Le chant des sirènes","spotify:artist:6bebPrkEPr2xEkiHP3QkNT","Fréro Delavega","spotify:album:6vRDgJ6ZlOQ8DH1Y4Olx46","Fréro Delavega","1","3","178986","spotify:user:palomahk","2018-09-15T22:20:17Z"
"spotify:track:6tGUkobti5ztrb9aQ0UDEx","Por verte sonreír","spotify:artist:5YyScSZOuBHpoFhGvHFedc","La Fuga","spotify:album:7EpE7UsapcAWKmuzWVNa18","Mira","1","9","400480","spotify:user:palomahk","2018-09-15T22:20:24Z"
"spotify:track:5oQ6Q9fsgUpjS2Rth3Bkwg","Canción para Nadie","spotify:artist:2hazSY4Ef3aB9ATXW7F5w3","IZAL","spotify:album:7hf4Do8ywyKVJiwQqIexc2","Autoterapia","1","7","206779","spotify:user:palomahk","2018-09-15T22:20:30Z"
"spotify:track:3pBlLv3B4hzd2DAEJRlpM3","El Sitio de mi Recreo","spotify:artist:0r4YtlmJPQk1xhiVKHuPeF","Antonio Vega","spotify:album:60gH2Lnx37GuF9UHsMcXjP","20 Años de la Sala Galileo Galilei","1","15","190986","spotify:user:palomahk","2018-09-15T22:20:36Z"
"spotify:track:7ifOnwJC0oH7cfbJQbUye1","20 de abril","spotify:artist:3hIPQBm8PBt8B5aahP6cVP","Celtas Cortos","spotify:album:1YkENKIXgjzmyLgTPEbHp1","Cuentame Un Cuento","1","7","235333","spotify:user:palomahk","2018-09-15T22:20:42Z"
"spotify:track:6t9ot6JHFylOIfKRRvxIS8","Niña voladora","spotify:artist:72fEVnXpnjN2i2MU99ga0z","Juanito Makandé","spotify:album:2xnYo9d4AVFfTaDRXzgpjy","Las canciones que escribí mientras volaba","1","5","222839","spotify:user:palomahk","2018-09-15T22:21:06Z"
"spotify:track:4moRbcZVVx9MlMpfNFD3Pl","Cuando te empecé a querer","spotify:artist:72fEVnXpnjN2i2MU99ga0z","Juanito Makandé","spotify:album:4j8BPCTWcMP1po9L2lEwK9","Muerte a los pájaros negros","1","4","225401","spotify:user:palomahk","2018-09-15T22:21:33Z"
