,Unnamed: 0,Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
125,125,I Have Loved You For A Thousand Lifetimes,Michael Whalen,Dancing in Black & White - the Best of Michael Whalen,365080,False,38,4.0,1.0,5.0,0.985,0.17600000000000002,0.0468,0.915,0.0614,-24.255,0.0353,0.065,67.809,Sleep Tracks
126,126,Þú ert jörðin,Ólafur Arnalds,...and they have escaped the weight of darkness,274355,False,0,0.0,1.0,1.0,0.983,0.121,0.0791,0.923,0.113,-21.275,0.0428,0.038,168.037,Sleep Tracks
127,127,Sweden,C418,Minecraft - Volume Alpha,215500,False,66,2.0,1.0,4.0,0.992,0.642,0.01,0.945,0.103,-25.164,0.0446,0.197,87.971,Sleep Tracks
128,128,Stars - Remastered 2005,Brian Eno,Apollo,480280,False,46,5.0,1.0,3.0,0.992,0.149,0.0271,0.932,0.0632,-33.771,0.0487,0.0592,82.00299999999999,Sleep Tracks
129,129,Signals - Remastered 2005,Brian Eno,Apollo,166560,False,49,6.0,1.0,1.0,0.969,0.0672,0.0119,0.944,0.12,-41.808,0.0457,0.0701,70.521,Sleep Tracks
130,130,Our Eyes Aren't What Make Us See,Mark Isham,At First Sight,238493,False,0,6.0,1.0,3.0,0.988,0.17,0.0722,0.924,0.103,-19.233,0.0343,0.0521,66.182,Sleep Tracks
131,131,Cold Out There,Jon Hopkins,The Art of Chill 2,209853,False,0,1.0,1.0,4.0,0.909,0.395,0.271,0.917,0.179,-13.445,0.0379,0.0334,159.935,Sleep Tracks
132,132,Inland Sea - 2005 Digital Remaster,Brian Eno,Music For Films,84813,False,0,7.0,1.0,3.0,0.95,0.263,0.0208,0.939,0.0587,-32.645,0.0487,0.0888,138.718,Sleep Tracks
133,133,This Barren Land,Jasper TX,Singing Stones,363400,False,0,7.0,1.0,4.0,0.7020000000000001,0.0686,0.021,0.8,0.112,-28.012,0.0481,0.0815,79.145,Sleep Tracks
134,134,Drift - Remastered 2005,Brian Eno,Apollo,189466,False,43,5.0,1.0,3.0,0.884,0.255,0.116,0.894,0.0792,-29.308000000000003,0.0437,0.0309,69.339,Sleep Tracks
135,135,Olancha Farewell,Harold Budd,Lovely Thunder,138426,False,54,7.0,1.0,4.0,0.992,0.196,0.00687,0.917,0.106,-34.255,0.0442,0.053,72.125,Sleep Tracks
136,136,Half an Hour,9 Hour Sleep,9 Hour Sleep,1800071,False,0,1.0,1.0,4.0,0.0409,0.362,0.657,0.931,0.404,-19.872,0.094,0.217,108.399,Sleep Tracks
137,137,Overture (For Other Halfs),Brian McBride,When the Detail Lost Its Freedom,398120,False,43,7.0,1.0,4.0,0.948,0.14,0.031,0.92,0.11,-28.007,0.0457,0.0351,140.076,Sleep Tracks
138,138,A Clearing - Remastered 2004,Brian Eno,Ambient 4: On Land,247946,False,36,5.0,1.0,4.0,0.986,0.16899999999999998,0.00154,0.97,0.0847,-32.367,0.0601,0.0283,115.74,Sleep Tracks
139,139,At the Mercy of the Waves,Clem Leek,Holly Lane,299680,False,48,4.0,1.0,4.0,0.96,0.207,0.387,0.97,0.7509999999999999,-22.162,0.0825,0.0542,136.692,Sleep Tracks
140,140,Radiant City,"Robin Guthrie,Harold Budd",Bordeaux,293480,False,41,2.0,1.0,4.0,0.99,0.223,0.0828,0.828,0.0828,-24.326,0.0563,0.0359,129.825,Sleep Tracks
141,141,Don't Bother They're Here,Stars Of The Lid,And Their Refinement of the Decline,610213,False,42,1.0,1.0,3.0,0.942,0.109,0.00822,0.885,0.129,-28.425,0.0529,0.0321,75.62899999999998,Sleep Tracks
142,142,The Plateaux Of Mirror - 2004 Digital Remaster,"Harold Budd,Brian Eno","Ambient, Vol. 2: The Plateaux Of Mirror",253893,False,43,8.0,0.0,4.0,0.988,0.234,0.0138,0.83,0.106,-30.699,0.0487,0.0344,91.085,Sleep Tracks
143,143,Flight From The City,"Jóhann Jóhannsson,Yuki Numata Resnick,Tarn Travers,Ben Russell,Clarice Jensen",Orphée,391160,False,57,10.0,1.0,4.0,0.932,0.13,0.086,0.912,0.108,-21.92,0.0373,0.0375,90.223,Sleep Tracks
144,144,Yoga Nidra,Meditation Spa,Piano Relaxation Music For Stress Relief And Healing,142706,False,46,10.0,1.0,3.0,0.995,0.454,0.0203,0.934,0.118,-21.373,0.0468,0.211,69.205,Sleep Tracks
145,145,Girl Nap,Brian McBride,The Effective Disconnect,231213,False,32,4.0,1.0,3.0,0.953,0.0946,0.181,0.915,0.118,-20.99,0.0361,0.0328,77.092,Sleep Tracks
146,146,The Whispers,Harold Budd,In The Mist,163000,False,38,9.0,0.0,3.0,0.995,0.228,0.00385,0.917,0.0858,-35.213,0.0449,0.117,141.201,Sleep Tracks
147,147,Lizard Point - Remastered 2004,Brian Eno,Ambient 4: On Land,274306,False,36,1.0,1.0,4.0,0.897,0.136,0.0108,0.813,0.147,-35.954,0.0343,0.0312,88.529,Sleep Tracks
148,148,Don't Go Where I Can't Find You,"Eraldo Bernocchi,Harold Budd,Robin Guthrie",Winter Garden,293626,False,56,11.0,1.0,1.0,0.985,0.0821,0.104,0.794,0.0907,-21.088,0.0379,0.0354,74.773,Sleep Tracks
149,149,Subtext,"John Foxx,Harold Budd",Translucence + Drift Music,359680,False,40,9.0,0.0,3.0,0.989,0.109,0.00459,0.89,0.0796,-32.667,0.0338,0.0441,70.122,Sleep Tracks
150,150,Avril 14th,Aphex Twin,Drukqs,125520,False,64,8.0,1.0,4.0,0.996,0.5579999999999999,0.0259,0.871,0.0969,-30.016,0.0458,0.37,157.811,Sleep Tracks
151,151,Foreshadowed - 2005 Digital Remaster,"Harold Budd,Brian Eno",The Pearl,232440,False,39,3.0,0.0,4.0,0.992,0.342,0.0314,0.906,0.0767,-25.319000000000006,0.0439,0.117,100.022,Sleep Tracks
152,152,The Girl With the Flesh Colored Crayon,Aix Em Klemm,Aix Em Klemm,392293,False,24,9.0,1.0,1.0,0.759,0.0931,0.273,0.836,0.0888,-18.318,0.0365,0.0422,74.914,Sleep Tracks
153,153,Ferrum,Chihei Hatakeyama,Mirror,973880,False,36,3.0,1.0,3.0,0.988,0.23,0.168,0.906,0.0967,-22.653,0.0481,0.0908,135.059,Sleep Tracks
154,154,Oeillet En Delta,Marsen Jules,Les Fleurs,870013,False,0,8.0,0.0,3.0,0.947,0.0619,0.00175,0.903,0.108,-27.746,0.0468,0.033,59.328,Sleep Tracks
155,155,Stop Everything! It's Snowing,Good Weather For An Airstrike,A Sense Of Uncertainty,237999,False,43,1.0,1.0,4.0,0.961,0.173,0.014,0.826,0.0801,-20.717,0.042,0.0396,89.77600000000002,Sleep Tracks
156,156,"Music For Sleep Thunderstorm, Rain","Sounds Of Nature : Thunderstorm, Rain","Music For Sleep Thunderstorm, Rain - Single",1787760,False,52,1.0,1.0,4.0,0.0202,0.217,0.911,0.7240000000000001,0.337,-27.515,0.18,0.0265,91.211,Sleep Tracks
157,157,Big Thunderstorm Coming and Going,"Lightning, Thunder and Rain Storm",A Thunderstorm Is Coming,1707038,False,36,5.0,0.0,4.0,0.219,0.126,0.616,0.928,0.145,-31.856,0.0672,0.0166,79.862,Sleep Tracks
158,158,Watching a Storm Through the Window,Pro Sound Effects Library,"Gentle Rain - Nature Sounds for Meditation, Relaxation and Sleep",194142,False,40,6.0,0.0,4.0,0.911,0.345,0.96,0.939,0.215,-17.377,0.0602,0.0264,88.456,Sleep Tracks
159,159,Healthful Rolling Thunder with Distant Rumbles,Nature Sounds,Thunderstorms - Sounds of Nature,570202,False,57,11.0,0.0,4.0,0.0596,0.105,0.951,0.91,0.882,-24.641,0.0623,0.00812,91.487,Sleep Tracks
160,160,Thoughtful Approaching Thunderstorm,Nature Sounds,Thunderstorms - Sounds of Nature,570069,False,0,0.0,0.0,4.0,0.396,0.147,0.621,0.981,0.684,-38.051,0.0553,1e-05,104.245,Sleep Tracks
161,161,Thunderstorm Approaching,Nature Sounds Artists,"Thunder: With Ocean Waves & Soft Rains, Thunderstorm, Thunder Sounds, Sounds of Thunder, Nature Sounds",256000,False,46,8.0,1.0,3.0,0.946,0.156,0.174,0.945,0.29100000000000004,-39.839,0.0645,0.0349,66.168,Sleep Tracks
162,162,Distant Thunder Only,Nature Sounds Artists,"Thunder: With Ocean Waves & Soft Rains, Thunderstorm, Thunder Sounds, Sounds of Thunder, Nature Sounds",328000,False,38,1.0,1.0,3.0,0.941,0.151,0.16699999999999998,0.95,0.27,-40.69,0.0641,0.0351,67.5,Sleep Tracks
163,163,3D Thunderstorm Sound Binaural Recording for Relaxation,Nature Sounds Nature Music,Tropical Storm for Deep Sleep - Thunderstorm Sounds and Rain Sound Sounds of Nature White Noise for Mindfulness Meditation Relaxation and Sleep Tropical Thunder Storm,795449,False,55,8.0,1.0,5.0,0.236,0.298,1.0,0.378,0.948,-12.938,0.0535,1e-05,75.20100000000002,Sleep Tracks
164,164,Midnight Thunderstorm Part 2,"Lightning, Thunder and Rain Storm",Amazing Two Hour Midnight Thunderstorm,4269406,False,42,1.0,1.0,4.0,0.000385,0.116,0.338,0.0935,0.342,-36.63800000000001,0.0648,0.0293,94.453,Sleep Tracks
165,165,Relaxing Constant Rain Storm with Distant Thunder Sfx,Nature Sounds,Thunderstorms - Sounds of Nature,570202,False,63,8.0,1.0,4.0,0.0006259999999999999,0.0735,0.997,0.975,0.871,-12.484000000000002,0.0995,0.0119,81.214,Sleep Tracks
166,166,"Sound of Nature - Rain, Thunderstorm",Thunderstorm,Thunderstorm Sleep,318538,False,55,10.0,0.0,4.0,0.0464,0.0951,0.971,9.06e-05,0.419,-17.101,0.078,0.0176,87.685,Sleep Tracks
167,167,Meditative Gentle Rain and Distant Thunder,Nature Sounds,Thunderstorms - Sounds of Nature,570102,False,57,1.0,1.0,3.0,0.0451,0.0969,0.315,0.752,0.484,-28.806,0.0523,0.158,82.955,Sleep Tracks
168,168,Rain With Light Thunderstorm,Nature Sounds,Thunderstorm,1943484,False,46,8.0,1.0,4.0,0.00583,0.158,0.574,0.579,0.34700000000000003,-25.155,0.179,0.0299,110.004,Sleep Tracks
169,169,Calm Rolling Thunder and Soothing Rain,Nature Sounds,Thunderstorms - Sounds of Nature,570269,False,66,0.0,1.0,3.0,0.0674,0.0818,0.294,0.893,0.359,-25.842,0.0898,0.0384,85.34899999999998,Sleep Tracks
170,170,Surrounded by Thunder Rumbles,Nature Sounds,Thunderstorms - Sounds of Nature,570036,False,46,10.0,0.0,5.0,0.0811,0.16399999999999998,0.913,0.94,0.361,-20.818,0.0722,1e-05,114.549,Sleep Tracks
171,171,Rain With Distant Thunderstorm,Nature Sounds,Rain Sounds,1943484,False,46,8.0,1.0,4.0,0.00583,0.158,0.574,0.579,0.34700000000000003,-25.155,0.179,0.0299,110.004,Sleep Tracks
172,172,Discover Relax with a Thunderstorm,Sleep Sounds of Nature,"Sleep Sounds of Nature (Sound Healing from Nature Music: How to Deal with Stress, How to Meditate: Help Yourself with Musik)",240000,False,55,9.0,1.0,5.0,0.83,0.12,0.998,0.897,0.505,-21.701,0.0755,1e-05,147.787,Sleep Tracks
173,173,Quiet Rain Showers & Rolling Thunder Storms Imix for Mom’s Napping Toddler,"Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief","Calm Baby Nature Sounds: Natural Calming & Sleep Aid for Newborn Babies, Mothers",248666,False,46,7.0,1.0,4.0,0.00151,0.209,0.991,0.996,0.871,-20.653,0.06,0.0137,98.759,Sleep Tracks
174,174,Thunderstorm with the Sounds of the Sea,Nature Sounds Artists,"Thunder: With Ocean Waves & Soft Rains, Thunderstorm, Thunder Sounds, Sounds of Thunder, Nature Sounds",254000,False,30,11.0,1.0,3.0,0.621,0.165,0.402,0.708,0.265,-34.173,0.091,0.0143,127.295,Sleep Tracks
175,175,Thunder and Rain,Calmsound,Rain Sounds,600000,False,56,1.0,1.0,3.0,2.28e-05,0.109,0.501,0.715,0.493,-28.708,0.13,0.0625,92.535,Sleep Tracks
176,176,Relaxed Circling Thunderstorm,Nature Sounds,Thunderstorms - Sounds of Nature,570336,False,0,1.0,1.0,4.0,0.6579999999999999,0.0884,0.3720000000000001,0.976,0.0761,-37.58,0.0397,0.0265,85.88,Sleep Tracks
177,177,Serene Thunderstorm in the Distance,Nature Sounds,Thunderstorms - Sounds of Nature,570603,False,0,1.0,1.0,4.0,0.371,0.0658,0.627,0.962,0.458,-29.332,0.042,0.0238,52.799,Sleep Tracks
178,178,Rain And Thunder,Nature Sounds,Thunderstorm,345391,False,66,1.0,1.0,4.0,0.00158,0.149,0.5870000000000001,0.901,0.48,-28.436,0.0892,0.0249,105.895,Sleep Tracks
179,179,Rain Downpour,Thunderstorm,Thunderstorm Sleep,114678,False,64,3.0,0.0,1.0,0.189,0.083,0.353,0.993,0.454,-25.84,0.0462,0.0282,166.299,Sleep Tracks
180,180,Mist and Thunderclaps,Pro Sound Effects Library,"Gentle Rain - Nature Sounds for Meditation, Relaxation and Sleep",376209,False,31,2.0,1.0,4.0,0.973,0.156,0.17800000000000002,0.922,0.128,-38.711,0.0449,0.0306,89.735,Sleep Tracks
181,181,Peace Piece,Bill Evans,Late Night Tales - Bonobo,402271,False,0,0.0,1.0,4.0,0.982,0.35600000000000004,0.0314,0.884,0.0797,-21.016,0.0552,0.0684,74.695,Sleep Tracks
182,182,One for my baby,Jan Johansson,Piano,256186,False,37,5.0,1.0,4.0,0.987,0.58,0.083,0.879,0.108,-17.358,0.0326,0.157,64.696,Sleep Tracks
183,183,The Nearness Of You,Bill Charlap,Stardust: The Music Of Hoagy Carmichael,447280,False,52,7.0,1.0,4.0,0.7609999999999999,0.383,0.131,0.194,0.0973,-17.764,0.033,0.101,98.606,Sleep Tracks
184,184,I Hear A Rhapsody,"Bill Evans,Jim Hall",Undercurrent,280026,False,50,0.0,0.0,3.0,0.995,0.384,0.036000000000000004,0.94,0.13,-25.958,0.0449,0.116,172.997,Sleep Tracks
185,185,When Sunny Gets Blue,McCoy Tyner,Today And Tomorrow,282320,False,0,2.0,0.0,4.0,0.843,0.4270000000000001,0.114,0.863,0.0966,-22.546,0.0509,0.114,60.484,Sleep Tracks
186,186,Interlude No. 3,Keith Jarrett,The Mourning of a Star,77533,False,40,3.0,0.0,5.0,0.993,0.511,0.0021100000000000003,0.982,0.113,-24.812,0.195,0.255,107.949,Sleep Tracks
187,187,Skating In Central Park,"Bill Evans,Jim Hall",Undercurrent,324200,False,63,0.0,1.0,3.0,0.993,0.478,0.0294,0.948,0.105,-25.319000000000006,0.0453,0.14800000000000002,124.308,Sleep Tracks
188,188,In Your Own Sweet Way,Wes Montgomery,The Incredible Jazz Guitar (Keepnews Collection),293320,False,0,3.0,1.0,4.0,0.992,0.565,0.0694,0.907,0.11,-21.971,0.0451,0.0777,121.881,Sleep Tracks
189,189,I Got It Bad And That Ain't Good,Oscar Peterson Trio,Night Train (Expanded Edition),306173,False,2,2.0,0.0,4.0,0.972,0.515,0.0551,0.915,0.0878,-27.383000000000006,0.0477,0.17600000000000002,50.658,Sleep Tracks
190,190,What Is There To Say,"Chico Hamilton,George Duvivier,Howard Roberts,Jim Hall",The Chico Hamilton Trio,173120,False,26,4.0,0.0,4.0,0.987,0.498,0.0187,0.8959999999999999,0.12,-31.981,0.0425,0.0877,102.422,Sleep Tracks
191,191,God Bless the Child,Sonny Rollins,The Essential Sonny Rollins: The RCA Years,445240,False,40,2.0,1.0,4.0,0.919,0.48,0.0685,0.00513,0.0766,-17.1,0.0345,0.142,102.546,Sleep Tracks
192,192,You Go To My Head,Art Pepper,The Return Of Art Pepper,258040,False,51,3.0,1.0,4.0,0.978,0.575,0.0935,0.452,0.109,-15.906,0.0858,0.301,65.23,Sleep Tracks
193,193,My Foolish Heart - Live,Bill Evans Trio,"The Complete Village Vanguard Recordings, 1961",298000,False,40,9.0,1.0,4.0,0.92,0.392,0.13,0.501,0.624,-23.293000000000006,0.0341,0.125,115.285,Sleep Tracks
194,194,Dear Old Stockholm,Scott Hamilton,Stunt Records 30 Years 1983-2013,596946,False,34,7.0,0.0,4.0,0.909,0.5760000000000001,0.211,0.857,0.199,-14.661,0.0436,0.29,133.588,Sleep Tracks
195,195,Emily,Paul Desmond,Summertime,287373,False,46,0.0,0.0,3.0,0.993,0.381,0.0233,0.914,0.111,-26.621,0.0381,0.147,62.03100000000001,Sleep Tracks
196,196,Pretty Ballad,Keith Jarrett Trio,Foundations: The Keith Jarrett Anthology,210066,False,49,11.0,0.0,3.0,0.861,0.404,0.0602,0.901,0.703,-26.459,0.0422,0.168,106.82,Sleep Tracks
197,197,Virgo - Remastered 2004,"Wayne Shorter,Lee Morgan,Reginald Workman,Elvin Jones",Night Dreamer,426800,False,37,2.0,0.0,4.0,0.971,0.446,0.13,0.445,0.108,-14.403,0.0386,0.172,106.607,Sleep Tracks
198,198,Goodbye Pork Pie Hat,Charles Mingus,Ah Um,342373,False,58,8.0,0.0,3.0,0.957,0.35600000000000004,0.0937,0.096,0.209,-16.64,0.0353,0.278,86.669,Sleep Tracks
199,199,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,Speak No Evil,414240,False,52,3.0,1.0,3.0,0.985,0.34,0.0837,0.7609999999999999,0.0945,-12.072,0.042,0.119,138.689,Sleep Tracks
200,200,Concierto De Aranjuez,Jim Hall,Jazz Moods - Cool,1154040,False,34,2.0,0.0,4.0,0.937,0.516,0.201,0.89,0.111,-17.528,0.0333,0.319,130.938,Sleep Tracks
201,201,Lucky To Be Me,Bill Evans,Everybody Digs Bill Evans,221066,False,0,4.0,1.0,3.0,0.994,0.484,0.021,0.902,0.0914,-22.654,0.0589,0.117,101.396,Sleep Tracks
202,202,'round Midnight,Thelonious Monk,Mysterioso,190217,False,0,5.0,0.0,4.0,0.898,0.561,0.251,0.89,0.058,-11.405,0.0348,0.17600000000000002,120.762,Sleep Tracks
203,203,Lullaby Of The Leaves - 1998 Digital Remaster,Gerry Mulligan,The Original Quartet With Chet Baker,195160,False,49,0.0,1.0,4.0,0.972,0.439,0.08199999999999999,0.893,0.0913,-17.066,0.0407,0.4920000000000001,124.69,Sleep Tracks
204,204,Our Song - Remastered,Art Pepper,Winter Moon,332320,False,34,0.0,0.0,3.0,0.76,0.265,0.264,0.0655,0.189,-11.639,0.0316,0.18600000000000005,82.62899999999998,Sleep Tracks
205,205,Stolen Moments,Oliver Nelson,The Blues And The Abstract Truth,525666,False,23,0.0,0.0,4.0,0.865,0.537,0.257,0.888,0.123,-14.498,0.0426,0.304,116.009,Sleep Tracks
206,206,If You Could See Me Now,Chet Baker,The Very Best Of Chet Baker,318413,False,43,3.0,1.0,4.0,0.939,0.511,0.031,0.898,0.139,-19.636,0.0388,0.179,112.911,Sleep Tracks
207,207,Moonlight In Vermont,"Stan Getz,Astrud Gilberto",The Essential Stan Getz - Stan Getz Songbook,147906,False,0,1.0,1.0,5.0,0.919,0.337,0.375,0.156,0.236,-10.749,0.0347,0.382,125.878,Sleep Tracks
208,208,My Funny Valentine,Gerry Mulligan,What Is There To Say?,246066,False,41,5.0,0.0,4.0,0.972,0.329,0.0317,0.939,0.147,-21.514,0.0441,0.267,75.844,Sleep Tracks
209,209,In A Sentimental Mood,"Duke Ellington,John Coltrane",Meets Coleman Hawkins / And John Coltrane,254893,False,0,10.0,0.0,4.0,0.939,0.458,0.274,0.0122,0.127,-11.975,0.0347,0.276,70.987,Sleep Tracks
210,210,I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition/Remastered 1999,Dexter Gordon,Go! (The Rudy Van Gelder Edition),322000,False,53,3.0,1.0,4.0,0.907,0.524,0.222,0.00124,0.0544,-8.967,0.0346,0.325,120.71,Sleep Tracks
211,211,Angel Eyes - Studio,"Tommy Flanagan,Ron Carter,Tony Williams",Master Trio,349600,False,47,5.0,1.0,4.0,0.8759999999999999,0.487,0.145,0.8220000000000001,0.149,-18.67,0.0522,0.142,110.134,Sleep Tracks
212,212,Portrait of Jenny,"Wynton Kelly,Gordon Burge",Great Jazz Pianists,278906,False,0,0.0,0.0,3.0,0.907,0.42,0.136,0.568,0.119,-16.439,0.0434,0.228,178.975,Sleep Tracks
213,213,Hypersleep,65daysofstatic,No Man's Sky: Music For An Infinite Universe,173400,False,0,6.0,0.0,3.0,0.987,0.281,0.369,0.964,0.274,-16.022000000000002,0.036000000000000004,0.211,76.155,Sleep Tracks
214,214,Mývatna,Dreyma,Mývatna,270932,False,49,8.0,0.0,5.0,0.942,0.191,0.211,0.8690000000000001,0.111,-18.551,0.0384,0.054000000000000006,137.339,Sleep Tracks
215,215,Back to the Start,The Album Leaf,Back to the Start - Single,286960,False,0,2.0,1.0,4.0,0.028,0.561,0.741,0.942,0.11,-8.775,0.0394,0.235,108.019,Sleep Tracks
216,216,Carmel,Teen Daze,Carmel,228250,False,35,8.0,1.0,4.0,0.7,0.6890000000000001,0.602,0.885,0.107,-9.053,0.0324,0.635,119.999,Sleep Tracks
217,217,Chihiro,Yoste,Chihiro,216000,False,0,4.0,1.0,4.0,0.933,0.428,0.5660000000000001,0.581,0.0977,-8.352,0.0279,0.0778,139.791,Sleep Tracks
218,218,Bridges,Koresma,Bridges,221333,False,48,1.0,0.0,4.0,0.737,0.72,0.708,0.6509999999999999,0.1,-5.21,0.0341,0.15,90.03200000000002,Sleep Tracks
219,219,Modern Driveway - Jon Hopkins Remix,"Luke Abbott,Jon Hopkins",Journeys - Escape. Sleep. Relax. Repeat.,258000,False,0,10.0,0.0,4.0,0.858,0.259,0.076,0.8759999999999999,0.101,-25.238000000000003,0.0378,0.0448,68.459,Sleep Tracks
220,220,Ocelot,Emancipator,Seven Seas,276080,False,44,9.0,0.0,4.0,0.795,0.589,0.478,0.922,0.11,-7.271,0.0241,0.314,93.013,Sleep Tracks
221,221,Kaksi,Ukkonen,Erriapo,419120,False,35,0.0,1.0,5.0,0.248,0.597,0.139,0.897,0.0847,-26.804,0.0435,0.289,120.003,Sleep Tracks
222,222,The Tourist,Message To Bears,Maps,264520,False,41,2.0,1.0,4.0,0.8190000000000001,0.373,0.413,0.301,0.374,-11.216,0.0349,0.507,78.518,Sleep Tracks
223,223,Division,Tycho,Division,238744,False,0,0.0,1.0,1.0,0.00411,0.488,0.902,0.8690000000000001,0.281,-7.876,0.0314,0.429,172.565,Sleep Tracks
224,224,Contrails,Glowworm,The Coachlight Woods,261154,False,30,11.0,0.0,4.0,0.418,0.19,0.5760000000000001,0.86,0.11,-8.744,0.0299,0.0923,180.83900000000003,Sleep Tracks
225,225,Orgoned,Kiasmos,Orgoned,360320,False,0,7.0,0.0,4.0,0.312,0.742,0.613,0.955,0.115,-14.524,0.0474,0.037000000000000005,117.004,Sleep Tracks
226,226,Kanta's Theme,Chris Walla,Kanta's Theme - Single,402893,False,0,2.0,1.0,3.0,0.912,0.209,0.0616,0.894,0.102,-21.856,0.0381,0.0378,77.32600000000002,Sleep Tracks
227,227,All in Here,Emancipator,Seven Seas,320693,False,42,3.0,0.0,4.0,0.0571,0.5579999999999999,0.687,0.82,0.121,-7.996,0.0253,0.233,90.99,Sleep Tracks
228,228,Lost In Thought,Jon Hopkins,Opalescent,376733,False,48,1.0,1.0,4.0,0.636,0.62,0.318,0.879,0.118,-15.88,0.0399,0.2,150.379,Sleep Tracks
229,229,Kepesh,Arms and Sleepers,The Organ Hearts,328124,False,0,1.0,1.0,4.0,0.151,0.6779999999999999,0.6629999999999999,0.96,0.0666,-10.035,0.0535,0.338,87.99,Sleep Tracks
230,230,A Rising Wind (Instrumental),Helios,Ayres (Instrumental Version),289512,False,38,1.0,1.0,3.0,0.784,0.482,0.36,0.921,0.0888,-13.888,0.0404,0.0417,170.00400000000005,Sleep Tracks
231,231,Into The Sea,Port Blue,The Albatross EP,142173,False,38,1.0,1.0,4.0,0.0269,0.66,0.654,0.742,0.116,-9.382,0.0385,0.212,109.974,Sleep Tracks
232,232,Periphescence,Glowworm,The Coachlight Woods,238724,False,38,5.0,1.0,4.0,0.221,0.136,0.313,0.892,0.11,-9.945,0.0324,0.0356,174.00799999999995,Sleep Tracks
233,233,They Disappear Into the Palms,LIGHTS OUT ASIA,Hy-Brasil,393266,False,0,2.0,0.0,4.0,0.00267,0.287,0.462,0.8809999999999999,0.133,-10.937,0.032,0.0384,130.993,Sleep Tracks
234,234,Looped,Kiasmos,Kiasmos,360705,False,0,7.0,0.0,4.0,0.0224,0.805,0.404,0.846,0.105,-11.161,0.0481,0.128,120.012,Sleep Tracks
235,235,Prisma,CFCF,Driftless Ambient I,260599,False,0,5.0,1.0,4.0,0.907,0.192,0.289,0.979,0.104,-17.759,0.0355,0.0385,98.183,Sleep Tracks
236,236,Nothing It Can,Helios,Moiety,287520,False,48,1.0,1.0,4.0,0.779,0.181,0.245,0.899,0.0681,-12.333,0.0389,0.0366,109.007,Sleep Tracks
237,237,Part 3,Rhian Sheehan,Standing in Silence,313440,False,0,2.0,0.0,4.0,0.29,0.228,0.418,0.348,0.772,-8.707,0.027000000000000003,0.0418,79.435,Sleep Tracks
238,238,Song For No One,Lowercase Noises,Migratory Patterns,301396,False,40,9.0,1.0,4.0,0.845,0.174,0.244,0.943,0.112,-16.279,0.0398,0.0318,71.695,Sleep Tracks
239,239,Insomniac Olympics,Blockhead,Music By Cavelight,306586,False,49,1.0,1.0,4.0,0.539,0.588,0.628,0.83,0.0968,-7.713999999999999,0.0344,0.18600000000000005,88.006,Sleep Tracks
240,240,Small Memory,Jon Hopkins,Insides,100946,False,0,1.0,1.0,0.0,0.993,0.0,0.00834,0.936,0.195,-23.201,0.0,0.0,0.0,Sleep Tracks
241,241,A Walk,Tycho,Dive,316919,False,0,9.0,1.0,4.0,0.329,0.659,0.716,0.909,0.127,-7.816,0.0317,0.382,139.952,Sleep Tracks
242,242,Antiphon,Hidden Orchestra,Night Walks,365973,False,0,7.0,0.0,4.0,0.256,0.4320000000000001,0.562,0.915,0.0899,-11.539,0.031,0.112,79.994,Sleep Tracks
243,243,Blank Pages,The Album Leaf,A Chorus of Storytellers,268453,False,0,9.0,0.0,4.0,0.0195,0.63,0.359,0.908,0.0931,-11.022,0.0376,0.168,119.98,Sleep Tracks
244,244,Anything You Synthesize - Ambient,The American Dollar,Ambient One,248125,False,52,1.0,0.0,4.0,0.43,0.496,0.0936,0.94,0.0997,-22.248,0.0359,0.0308,120.116,Sleep Tracks
245,245,160512,New Mountain,160512,148902,False,0,7.0,1.0,4.0,0.405,0.634,0.118,0.943,0.0944,-15.965,0.0573,0.225,164.053,Sleep Tracks
246,246,1000 Arms,Lymbyc Systym,Carved By Glaciers,169013,False,34,4.0,0.0,4.0,0.899,0.649,0.5660000000000001,0.955,0.114,-12.913,0.0448,0.0374,116.027,Sleep Tracks
247,247,… Passing By,Ulrich Schnauss,Far Away Trains Passing By,395306,False,0,9.0,1.0,4.0,0.000714,0.6709999999999999,0.5479999999999999,0.762,0.114,-7.921,0.0265,0.525,99.875,Sleep Tracks
248,248,Greenland,Emancipator,Safe In the Steep Cliffs,191066,False,55,4.0,0.0,4.0,0.0273,0.593,0.398,0.8270000000000001,0.231,-13.300999999999998,0.0295,0.0989,98.728,Sleep Tracks
249,249,Miss You,trentemøller,Chilltronica No. 2 - Music for the Cold & Rainy Season,243400,False,0,7.0,0.0,4.0,0.948,0.542,0.134,0.931,0.152,-22.526,0.0367,0.21600000000000005,126.954,Sleep Tracks
250,250,The First Surface,Near The Parenthesis,Japanese for Beginners,336480,False,0,0.0,1.0,4.0,0.8240000000000001,0.516,0.498,0.944,0.203,-13.827,0.0294,0.0995,108.039,Sleep Tracks
