Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Yo No Fui,Pedro Fernández,Yo No Fui,292400,False,53,,,,,,,,,,,,,MARIACHIS CLASSICS
Para Siempre,Vicente Fernández,Vicente Fernandez Para Siempre,171000,False,60,,,,,,,,,,,,,MARIACHIS CLASSICS
El Último Beso,Vicente Fernández,Vicente Fernandez Para Siempre,172560,False,58,,,,,,,,,,,,,MARIACHIS CLASSICS
Cuando Sale la Luna,José Alfredo Jimenez,Que Te Vaya Bonito,185306,False,54,,,,,,,,,,,,,MARIACHIS CLASSICS
Si Tú Supieras,Alejandro Fernández,Me Estoy Enamorando,246533,False,58,,,,,,,,,,,,,MARIACHIS CLASSICS
Paloma negra,Lola Beltrán,A 10 años....un recuerdo permanente,195480,False,53,,,,,,,,,,,,,MARIACHIS CLASSICS
La Malagueña,Mariachi Vargas De Tecalitlan,Las Canciones Mexicanas Que El Mundo Canta,294360,False,41,,,,,,,,,,,,,MARIACHIS CLASSICS
Costumbres,Rocío Dúrcal,Canta A Juan Gabriel,272866,False,59,,,,,,,,,,,,,MARIACHIS CLASSICS
La Ley del Monte,Vicente Fernández,Un Mexicano en la México,174360,False,60,,,,,,,,,,,,,MARIACHIS CLASSICS
Me Voy a Quitar de en Medio,Vicente Fernández,Entre El Amor Y Yo,166440,False,58,,,,,,,,,,,,,MARIACHIS CLASSICS
Soñador Eterno,Carin Leon,Amanecida Con Todo Y Con Todos,193186,False,64,,,,,,,,,,,,,MARIACHIS CLASSICS
Directo Al Corazón,Pepe Aguilar,Por Mujeres Como Tú,200480,False,66,,,,,,,,,,,,,MARIACHIS CLASSICS
El Viajero,Luis Miguel,Mexico en la Piel (edicion diamante),216920,False,52,,,,,,,,,,,,,MARIACHIS CLASSICS
Por un amor,Luis Miguel,Mexico en la Piel (edicion diamante),162920,False,48,,,,,,,,,,,,,MARIACHIS CLASSICS
Mi Ciudad,Luis Miguel,Mexico en la Piel (edicion diamante),217013,False,47,,,,,,,,,,,,,MARIACHIS CLASSICS
Amarte A La Antigua,Pedro Fernández,Amarte A La Antigua,218533,False,62,,,,,,,,,,,,,MARIACHIS CLASSICS
Secreto De Amor,Joan Sebastian,Secreto De Amor,273008,False,67,,,,,,,,,,,,,MARIACHIS CLASSICS
Eso Y Más,Joan Sebastian,Más Allá Del Sol,159172,False,71,,,,,,,,,,,,,MARIACHIS CLASSICS
Soy Lo Prohibido,Alicia Villarreal,Soy Lo Prohibido,185133,False,43,,,,,,,,,,,,,MARIACHIS CLASSICS
Acompáñame,"Alicia Villarreal,Pedro Fernández",Soy Lo Prohibido,247666,False,37,,,,,,,,,,,,,MARIACHIS CLASSICS
Échame A Mi La Culpa,Alicia Villarreal,Soy Lo Prohibido,188826,False,36,,,,,,,,,,,,,MARIACHIS CLASSICS
Besos Y Copas,Alicia Villarreal,Soy Lo Prohibido,178813,False,45,,,,,,,,,,,,,MARIACHIS CLASSICS
Ladrón,Alicia Villarreal,Soy Lo Prohibido,340320,False,42,,,,,,,,,,,,,MARIACHIS CLASSICS
